ProductName;Name;Country;SalesOrderNumber;OrderQuantity;UnitPrice;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;OrderDate
Road-150 Red, 62;Ian Henderson;United States;SO45114;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-08 00:00:00.000
Mountain-100 Black, 38;Isabella Wright;United States;SO45115;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-08 00:00:00.000
Road-150 Red, 44;Austin Sharma;United States;SO45116;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-08 00:00:00.000
Road-650 Black, 52;Anna Bryant;United States;SO45117;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-08 00:00:00.000
Road-150 Red, 56;Jonathon Navarro;Australia;SO45118;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-08 00:00:00.000
Road-150 Red, 56;Adam Hill;Australia;SO45119;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-08 00:00:00.000
Mountain-100 Silver, 38;Victoria Gonzales;Australia;SO45120;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-08 00:00:00.000
Road-150 Red, 62;Victoria Bailey;United States;SO45121;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-09 00:00:00.000
Road-150 Red, 56;Eric Young;United States;SO45122;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-09 00:00:00.000
Road-150 Red, 44;Morgan Howard;Canada;SO45123;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-09 00:00:00.000
Road-150 Red, 52;Denise Kapoor;Australia;SO45124;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-09 00:00:00.000
Road-150 Red, 48;Micah Zhao;Australia;SO45125;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-09 00:00:00.000
Road-150 Red, 44;Meredith Alvarez;France;SO45126;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-10 00:00:00.000
Road-150 Red, 52;Ian Edwards;United States;SO45127;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-10 00:00:00.000
Road-150 Red, 62;Katrina Anand;Australia;SO45128;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-10 00:00:00.000
Mountain-100 Black, 44;Dawn Nath;Australia;SO45129;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-10 00:00:00.000
Road-150 Red, 52;Dalton Scott;United Kingdom;SO45130;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-11 00:00:00.000
Mountain-100 Silver, 38;Miguel Edwards;United States;SO45131;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-11 00:00:00.000
Mountain-100 Black, 44;Justin Harris;United States;SO45132;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-11 00:00:00.000
Road-150 Red, 56;Mason Murphy;United States;SO45133;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-11 00:00:00.000
Road-150 Red, 56;Eduardo Perez;Canada;SO45134;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-11 00:00:00.000
Road-150 Red, 62;Riley Brooks;United States;SO45135;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-11 00:00:00.000
Road-150 Red, 48;Colleen Raje;Australia;SO45136;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-11 00:00:00.000
Road-150 Red, 62;Latasha Moreno;Australia;SO45137;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-11 00:00:00.000
Mountain-100 Black, 42;Erika Rubio;Australia;SO45138;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-11 00:00:00.000
Road-150 Red, 56;Wayne Nath;France;SO45139;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-12 00:00:00.000
Road-150 Red, 48;Veronica Subram;France;SO45140;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-12 00:00:00.000
Road-150 Red, 48;Evan Perez;United States;SO45141;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-12 00:00:00.000
Road-150 Red, 44;Katherine Stewart;Canada;SO45142;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-12 00:00:00.000
Road-150 Red, 62;Janet Scott;United States;SO45143;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-12 00:00:00.000
Road-150 Red, 44;Tara Ashe;Australia;SO45144;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-12 00:00:00.000
Road-150 Red, 56;Seth Campbell;Australia;SO45145;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-12 00:00:00.000
Road-150 Red, 62;Maria Hernandez;United Kingdom;SO45146;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-13 00:00:00.000
Road-150 Red, 48;Jaime Hernandez;United States;SO45147;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-13 00:00:00.000
Road-650 Black, 52;Bryant Fernandez;United States;SO45148;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-13 00:00:00.000
Road-150 Red, 56;Emma Patterson;United Kingdom;SO45149;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-14 00:00:00.000
Mountain-100 Silver, 44;Julia Jones;United States;SO45150;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-14 00:00:00.000
Road-150 Red, 56;Jerry Kumar;United States;SO45151;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-14 00:00:00.000
Road-150 Red, 62;Sydney Flores;United States;SO45152;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-14 00:00:00.000
Road-150 Red, 62;Regina Arthur;Australia;SO45153;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-14 00:00:00.000
Road-150 Red, 52;Gary Alonso;Australia;SO45154;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-14 00:00:00.000
Road-150 Red, 48;Mathew Torres;Australia;SO45155;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-14 00:00:00.000
Mountain-100 Silver, 38;Louis Luo;Australia;SO45156;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-14 00:00:00.000
Mountain-100 Silver, 38;Latoya She;Australia;SO45157;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-14 00:00:00.000
Mountain-100 Silver, 38;Cheryl Suarez;France;SO45158;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-15 00:00:00.000
Mountain-100 Black, 42;Franklin Raji;United Kingdom;SO45159;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-15 00:00:00.000
Road-150 Red, 62;Regina Vance;United Kingdom;SO45160;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-15 00:00:00.000
Mountain-100 Black, 42;Morgan Perez;United States;SO45161;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-15 00:00:00.000
Road-150 Red, 48;Andy Gomez;Australia;SO45162;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-15 00:00:00.000
Road-650 Red, 48;Darren Gutierrez;Australia;SO45163;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-15 00:00:00.000
Mountain-100 Black, 42;Stanley Malhotra;Australia;SO45164;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-15 00:00:00.000
Road-150 Red, 52;Wyatt Martinez;Canada;SO45165;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-16 00:00:00.000
Road-150 Red, 48;Steven Rivera;Australia;SO45166;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-16 00:00:00.000
Road-150 Red, 44;Darryl Zheng;Australia;SO45167;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-16 00:00:00.000
Road-150 Red, 48;Tamara Luo;Australia;SO45168;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-16 00:00:00.000
Road-150 Red, 56;Francisco Sai;Australia;SO45169;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-16 00:00:00.000
Mountain-100 Black, 48;Laura Lin;Australia;SO45170;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-16 00:00:00.000
Mountain-100 Silver, 42;Janet Ortega;Australia;SO45171;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-16 00:00:00.000
Road-650 Black, 60;Deanna Sai;France;SO45172;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-17 00:00:00.000
Road-150 Red, 56;Seth Powell;United States;SO45173;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-17 00:00:00.000
Road-150 Red, 52;Faith Ramirez;United States;SO45174;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-17 00:00:00.000
Road-150 Red, 52;Xavier Powell;United States;SO45175;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-17 00:00:00.000
Road-150 Red, 52;Erin Sanchez;United States;SO45176;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-17 00:00:00.000
Road-150 Red, 56;Louis Zeng;Australia;SO45177;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-17 00:00:00.000
Mountain-100 Silver, 48;Jon Gao;Australia;SO45178;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-17 00:00:00.000
Mountain-100 Black, 48;Jaime Gutierrez;Australia;SO45179;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-17 00:00:00.000
Road-150 Red, 44;Casey Tang;United Kingdom;SO45180;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-18 00:00:00.000
Road-150 Red, 62;Peter Anand;United Kingdom;SO45181;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-18 00:00:00.000
Road-150 Red, 48;Theresa Dominguez;Australia;SO45182;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-18 00:00:00.000
Road-650 Black, 60;Mario Luo;Australia;SO45183;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-18 00:00:00.000
Road-650 Red, 58;Ernest Guo;Australia;SO45184;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-18 00:00:00.000
Road-150 Red, 62;Steve Wu;United Kingdom;SO45185;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-18 00:00:00.000
Road-150 Red, 52;Edwin Zhao;United Kingdom;SO45186;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-19 00:00:00.000
Road-150 Red, 62;Meghan Vazquez;United Kingdom;SO45187;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-19 00:00:00.000
Road-150 Red, 44;Misty Deng;United Kingdom;SO45188;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-19 00:00:00.000
Road-150 Red, 62;Shelby Gray;United States;SO45189;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-19 00:00:00.000
Road-150 Red, 52;Rosa She;Australia;SO45190;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-19 00:00:00.000
Road-650 Red, 48;Gabrielle Howard;United States;SO45191;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-19 00:00:00.000
Road-150 Red, 56;Kelsey Chande;United Kingdom;SO45192;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-20 00:00:00.000
Road-150 Red, 62;Julia Long;Canada;SO45193;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-20 00:00:00.000
Road-150 Red, 52;Kelly Bennett;United States;SO45194;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-20 00:00:00.000
Road-150 Red, 52;Donald Garcia;Australia;SO45195;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-20 00:00:00.000
Road-150 Red, 44;Christy Pal;Australia;SO45196;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-20 00:00:00.000
Road-150 Red, 56;Steve Chen;Australia;SO45197;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-20 00:00:00.000
Road-150 Red, 52;Vadim Sazanovich;United Kingdom;SO45198;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-21 00:00:00.000
Mountain-100 Silver, 44;Elizabeth Bradley;Germany;SO45199;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-21 00:00:00.000
Road-150 Red, 44;Gabriella Murphy;United States;SO45200;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-21 00:00:00.000
Road-150 Red, 48;Derrick Romero;United States;SO45201;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-21 00:00:00.000
Road-150 Red, 56;Todd Yang;Australia;SO45202;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-21 00:00:00.000
Road-150 Red, 56;Priscilla Nara;Australia;SO45203;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-21 00:00:00.000
Mountain-100 Silver, 42;Melvin Chande;Australia;SO45204;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-21 00:00:00.000
Mountain-100 Silver, 38;Tracy Chapman;France;SO45205;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-22 00:00:00.000
Road-150 Red, 52;Tammy Chandra;France;SO45206;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-22 00:00:00.000
Road-150 Red, 48;Ashley Barnes;United States;SO45207;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-22 00:00:00.000
Mountain-100 Silver, 38;James Simmons;Canada;SO45208;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-22 00:00:00.000
Road-150 Red, 56;Kara Jai;United States;SO45209;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-22 00:00:00.000
Road-150 Red, 44;Samantha Miller;United States;SO45210;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-22 00:00:00.000
Road-150 Red, 44;Denise Fernandez;Australia;SO45211;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-22 00:00:00.000
Road-150 Red, 56;Evan Parker;Australia;SO45212;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-22 00:00:00.000
Mountain-100 Black, 42;Alejandro Huang;Australia;SO45213;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-22 00:00:00.000
Road-150 Red, 62;Jared Cook;France;SO45214;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-23 00:00:00.000
Road-150 Red, 48;Amber Lopez;United States;SO45215;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-23 00:00:00.000
Road-150 Red, 52;Robert Turner;United States;SO45216;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-23 00:00:00.000
Road-150 Red, 56;Brandon Zhang;United States;SO45217;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-24 00:00:00.000
Mountain-100 Silver, 42;Rebecca Phillips;United States;SO45218;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-24 00:00:00.000
Road-150 Red, 52;Chloe Miller;Canada;SO45219;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-24 00:00:00.000
Road-150 Red, 48;Katelyn James;United States;SO45220;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-24 00:00:00.000
Road-150 Red, 56;Hailey Stewart;Canada;SO45221;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-24 00:00:00.000
Road-650 Red, 52;Elizabeth Henderson;United States;SO45222;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-24 00:00:00.000
Road-150 Red, 48;Katelyn Richardson;Australia;SO45223;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-24 00:00:00.000
Road-150 Red, 44;Lacey Ma;Australia;SO45224;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-24 00:00:00.000
Road-650 Black, 44;Troy Fernandez;United States;SO45225;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-25 00:00:00.000
Road-650 Black, 52;Jack Ross;United States;SO45226;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-25 00:00:00.000
Road-650 Red, 60;Zachary Yang;United States;SO45227;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-25 00:00:00.000
Road-150 Red, 56;Dalton Garcia;Australia;SO45228;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-25 00:00:00.000
Mountain-100 Black, 42;Megan Ramirez;United Kingdom;SO45229;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-26 00:00:00.000
Road-150 Red, 52;Blake Thomas;United States;SO45230;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-26 00:00:00.000
Road-150 Red, 56;Krystal Sun;Australia;SO45231;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-26 00:00:00.000
Road-150 Red, 62;Ashley Patterson;Australia;SO45232;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-26 00:00:00.000
Mountain-100 Silver, 38;Kenneth Kumar;Australia;SO45233;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-26 00:00:00.000
Road-650 Red, 48;Deanna Prasad;France;SO45234;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-27 00:00:00.000
Road-150 Red, 56;Mary Roberts;United States;SO45235;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-27 00:00:00.000
Road-150 Red, 48;Brett Malhotra;Australia;SO45236;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-27 00:00:00.000
Road-150 Red, 56;Ricky Gomez;Australia;SO45237;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-27 00:00:00.000
Mountain-100 Silver, 44;Tasha Deng;Australia;SO45238;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-27 00:00:00.000
Road-650 Red, 48;Stanley Raman;Germany;SO45239;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-28 00:00:00.000
Road-150 Red, 62;Gabriella Kelly;United States;SO45240;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-28 00:00:00.000
Road-150 Red, 44;Laura Hu;United States;SO45241;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-28 00:00:00.000
Road-150 Red, 44;Angel Phillips;United States;SO45242;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-28 00:00:00.000
Road-650 Black, 60;Tabitha Sara;Australia;SO45243;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-28 00:00:00.000
Mountain-100 Black, 44;Linda Ortega;Australia;SO45244;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-07-28 00:00:00.000
Road-150 Red, 62;Carmen Prasad;Australia;SO45245;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-29 00:00:00.000
Road-150 Red, 62;Darren Hernandez;Australia;SO45246;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-29 00:00:00.000
Road-650 Black, 60;Edwin Gao;Australia;SO45247;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-29 00:00:00.000
Mountain-100 Silver, 38;Ruben Muñoz;Australia;SO45248;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-07-29 00:00:00.000
Road-150 Red, 62;Roy Patel;United Kingdom;SO45249;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-30 00:00:00.000
Road-150 Red, 62;Marcus Rivera;Germany;SO45250;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-30 00:00:00.000
Road-650 Black, 60;Paula Gutierrez;Germany;SO45251;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-07-30 00:00:00.000
Road-150 Red, 48;Xavier Griffin;Canada;SO45252;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-30 00:00:00.000
Road-150 Red, 56;Jennifer Jenkins;United States;SO45253;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-30 00:00:00.000
Road-150 Red, 56;Alex Parker;United States;SO45254;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-30 00:00:00.000
Road-150 Red, 56;Makayla James;United States;SO45255;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-07-30 00:00:00.000
