ProductName;Name;Country;SalesOrderNumber;OrderQuantity;UnitPrice;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;OrderDate
Mountain-100 Silver, 42;Ross Jordan;Australia;SO44595;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-05 00:00:00.000
Road-150 Red, 52;Eduardo Harris;Australia;SO44596;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-05 00:00:00.000
Road-150 Red, 62;Kaylee Morris;France;SO44597;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-06 00:00:00.000
Mountain-100 Black, 38;Marvin Browning;Germany;SO44598;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-06 00:00:00.000
Road-150 Red, 62;Henry Stone;United States;SO44599;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-06 00:00:00.000
Road-150 Red, 56;Cesar Sai;Australia;SO44600;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-06 00:00:00.000
Mountain-100 Silver, 42;April Deng;Australia;SO44601;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-06 00:00:00.000
Road-150 Red, 56;Curtis Zimmerman;United Kingdom;SO44602;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-07 00:00:00.000
Road-650 Black, 52;Joe Serrano;United Kingdom;SO44603;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-07 00:00:00.000
Road-650 Red, 60;Alejandro Nara;Germany;SO44604;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-07 00:00:00.000
Road-150 Red, 56;Blake Johnson;United States;SO44605;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-07 00:00:00.000
Road-150 Red, 52;Eric Hughes;United States;SO44606;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-07 00:00:00.000
Road-150 Red, 62;Latasha Rowe;United States;SO44607;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-07 00:00:00.000
Road-150 Red, 52;Alfredo Gomez;Australia;SO44608;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-07 00:00:00.000
Road-150 Red, 44;Brent Huang;Australia;SO44609;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-07 00:00:00.000
Road-150 Red, 52;Tony Sharma;Australia;SO44610;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-07 00:00:00.000
Road-150 Red, 56;Roger Huang;Germany;SO44611;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-08 00:00:00.000
Road-150 Red, 44;Angel Mitchell;United States;SO44612;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-08 00:00:00.000
Road-150 Red, 52;Courtney Phillips;United States;SO44613;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-08 00:00:00.000
Road-150 Red, 48;Jessica Clark;United States;SO44614;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-08 00:00:00.000
Road-150 Red, 56;Miguel Nelson;United States;SO44615;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-08 00:00:00.000
Road-150 Red, 56;Devin Smith;United States;SO44616;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-08 00:00:00.000
Road-150 Red, 52;Kelvin Zhu;United States;SO44617;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-08 00:00:00.000
Road-150 Red, 56;Lindsey Raji;Australia;SO44618;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-08 00:00:00.000
Road-150 Red, 48;Julie Shan;Germany;SO44619;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-09 00:00:00.000
Road-150 Red, 48;Tiffany Cai;Australia;SO44620;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-09 00:00:00.000
Road-150 Red, 52;Danny Alonso;Australia;SO44621;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-09 00:00:00.000
Road-150 Red, 44;Victor Moreno;Germany;SO44622;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-09 00:00:00.000
Road-150 Red, 48;Nichole Nara;France;SO44623;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-10 00:00:00.000
Road-650 Black, 52;Ryan Flores;Germany;SO44624;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-10 00:00:00.000
Road-150 Red, 56;Jasmine Bailey;United States;SO44625;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-10 00:00:00.000
Road-150 Red, 52;Autumn Lin;Australia;SO44626;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-10 00:00:00.000
Mountain-100 Black, 42;Ruben Kapoor;Australia;SO44627;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-10 00:00:00.000
Mountain-100 Black, 38;Terrence Carson;Australia;SO44628;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-10 00:00:00.000
Road-150 Red, 44;Ann Chandra;Australia;SO44629;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-10 00:00:00.000
Road-150 Red, 48;Abigail Gonzales;United States;SO44630;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-11 00:00:00.000
Road-150 Red, 62;Cynthia Madan;United States;SO44631;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-11 00:00:00.000
Road-150 Red, 56;Ivan Rana;Australia;SO44632;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-11 00:00:00.000
Road-150 Red, 62;Louis Kumar;Australia;SO44633;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-11 00:00:00.000
Road-150 Red, 44;Sheena Raji;Australia;SO44634;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-11 00:00:00.000
Road-150 Red, 62;Thomas Powell;Australia;SO44635;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-11 00:00:00.000
Road-150 Red, 56;Riley Wood;United Kingdom;SO44636;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-12 00:00:00.000
Road-150 Red, 44;Martha Chow;United States;SO44637;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-12 00:00:00.000
Road-150 Red, 62;Lauren Brown;United States;SO44638;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-12 00:00:00.000
Road-650 Red, 52;Aaron Flores;United States;SO44639;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-12 00:00:00.000
Road-150 Red, 52;Terrence Raje;Australia;SO44640;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-12 00:00:00.000
Road-150 Red, 52;Rachel Griffin;Australia;SO44641;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-12 00:00:00.000
Road-650 Red, 52;Dennis Zheng;Australia;SO44642;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-12 00:00:00.000
Road-150 Red, 56;Theresa Alvarez;France;SO44643;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-13 00:00:00.000
Road-150 Red, 44;Mathew Suarez;France;SO44644;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-13 00:00:00.000
Mountain-100 Silver, 38;Jessie Jimenez;United Kingdom;SO44645;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-13 00:00:00.000
Mountain-100 Silver, 38;Laura Chen;Germany;SO44646;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-13 00:00:00.000
Road-150 Red, 48;Sebastian James;United States;SO44647;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-13 00:00:00.000
Mountain-100 Silver, 38;Naomi Serrano;United States;SO44648;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-13 00:00:00.000
Mountain-100 Silver, 38;Hannah Robinson;United States;SO44649;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-13 00:00:00.000
Mountain-100 Black, 48;Ernest Wu;Australia;SO44650;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-13 00:00:00.000
Road-150 Red, 52;Naomi Dominguez;United Kingdom;SO44651;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-14 00:00:00.000
Mountain-100 Black, 44;Emma Miller;France;SO44652;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-14 00:00:00.000
Road-650 Red, 44;Jerome Martin;United Kingdom;SO44653;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-14 00:00:00.000
Road-150 Red, 52;Brianna Bailey;United States;SO44654;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-14 00:00:00.000
Mountain-100 Silver, 44;Candace Fernandez;Australia;SO44655;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-14 00:00:00.000
Road-150 Red, 44;Heather Yang;Australia;SO44656;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-14 00:00:00.000
Mountain-100 Black, 44;Beth Jiménez;Australia;SO44657;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-14 00:00:00.000
Road-150 Red, 48;Karla Xie;Australia;SO44658;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-14 00:00:00.000
Road-150 Red, 52;Latoya Nara;Australia;SO44659;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-14 00:00:00.000
Road-150 Red, 62;Morgan Anderson;United States;SO44660;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-15 00:00:00.000
Road-650 Black, 62;Jeremiah Howard;United States;SO44661;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-15 00:00:00.000
Mountain-100 Black, 42;Melinda Gill;Australia;SO44662;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-15 00:00:00.000
Road-150 Red, 52;Marc Ramos;Australia;SO44663;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-15 00:00:00.000
Road-150 Red, 44;Carolyn Suarez;Australia;SO44664;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-15 00:00:00.000
Road-650 Black, 60;Fernando Nelson;Australia;SO44665;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-15 00:00:00.000
Road-150 Red, 52;Mohamed Pal;United States;SO44666;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-16 00:00:00.000
Road-150 Red, 62;Jesse Allen;United States;SO44667;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-16 00:00:00.000
Road-150 Red, 52;Kristen Liu;United States;SO44668;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-16 00:00:00.000
Mountain-100 Black, 44;Brianna Brooks;United States;SO44669;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-16 00:00:00.000
Road-150 Red, 52;Misty Goel;Australia;SO44670;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-16 00:00:00.000
Road-150 Red, 44;Preston Chapman;Australia;SO44671;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-16 00:00:00.000
Road-150 Red, 62;Phillip Gonzalez;Australia;SO44672;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-16 00:00:00.000
Road-150 Red, 56;Nina Deng;Germany;SO44673;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-17 00:00:00.000
Road-150 Red, 56;Levi Gonzalez;United States;SO44674;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-17 00:00:00.000
Road-650 Black, 62;Kristine Navarro;Australia;SO44675;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-17 00:00:00.000
Road-150 Red, 48;Cedric Xu;Australia;SO44676;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-17 00:00:00.000
Road-150 Red, 62;Xavier Martin;Canada;SO44677;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-18 00:00:00.000
Road-150 Red, 62;Jackson Henderson;Canada;SO44678;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-18 00:00:00.000
Mountain-100 Silver, 44;Jessie Liu;Australia;SO44679;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-18 00:00:00.000
Road-150 Red, 48;Francisco Sara;France;SO44680;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-19 00:00:00.000
Road-650 Black, 52;Francisco Mehta;France;SO44681;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-19 00:00:00.000
Road-150 Red, 62;Alexandra Wood;United States;SO44682;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-19 00:00:00.000
Road-150 Red, 48;Amber Nelson;United States;SO44683;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-19 00:00:00.000
Road-150 Red, 62;Xavier Gray;United States;SO44684;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-19 00:00:00.000
Road-150 Red, 62;Alison Chander;Australia;SO44685;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-19 00:00:00.000
Road-150 Red, 52;Eugene Liu;United Kingdom;SO44686;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-20 00:00:00.000
Road-650 Black, 52;Kelli Gao;United Kingdom;SO44687;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-20 00:00:00.000
Road-150 Red, 62;Lindsay Chande;Australia;SO44688;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-20 00:00:00.000
Road-150 Red, 62;Wendy Torres;Australia;SO44689;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-20 00:00:00.000
Mountain-100 Silver, 38;Meredith Gutierrez;Australia;SO44690;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-20 00:00:00.000
Mountain-100 Silver, 44;Bradley Luo;France;SO44691;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-21 00:00:00.000
Road-150 Red, 44;Julia Gonzales;United States;SO44692;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-21 00:00:00.000
Road-150 Red, 44;Alex Bailey;United States;SO44693;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-21 00:00:00.000
Road-150 Red, 44;Paige Brooks;Canada;SO44694;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-21 00:00:00.000
Mountain-100 Silver, 44;John Smith;Canada;SO44695;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-21 00:00:00.000
Road-150 Red, 52;Larry Martin;Australia;SO44696;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-21 00:00:00.000
Road-150 Red, 62;Felicia Gomez;Australia;SO44697;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-22 00:00:00.000
Road-650 Red, 44;Kevin Perez;Australia;SO44698;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-22 00:00:00.000
Road-150 Red, 52;Katherine Gonzalez;Canada;SO44699;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-23 00:00:00.000
Road-150 Red, 56;Brianna Foster;United States;SO44700;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-23 00:00:00.000
Road-650 Black, 62;Kelly Powell;United States;SO44701;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-23 00:00:00.000
Road-150 Red, 56;Jodi Sharma;Australia;SO44702;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-23 00:00:00.000
Road-150 Red, 44;Adriana Gonzalez;France;SO44703;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-24 00:00:00.000
Mountain-100 Black, 44;Erik Romero;Germany;SO44704;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-24 00:00:00.000
Road-150 Red, 44;Ben Adams;United States;SO44705;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-24 00:00:00.000
Road-150 Red, 44;Katelyn Bailey;United States;SO44706;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-24 00:00:00.000
Road-150 Red, 44;Nathan Martinez;United States;SO44707;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-24 00:00:00.000
Mountain-100 Black, 44;Chase James;United States;SO44708;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-24 00:00:00.000
Road-150 Red, 44;Arthur Smith;Australia;SO44709;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-24 00:00:00.000
Road-150 Red, 52;Nathan Yang;United States;SO44710;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-25 00:00:00.000
Road-150 Red, 62;Pedro Moreno;Australia;SO44711;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-25 00:00:00.000
Mountain-100 Black, 38;Crystal Wang;Australia;SO44712;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-25 00:00:00.000
Road-150 Red, 52;Melissa Perry;Canada;SO44713;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-26 00:00:00.000
Road-150 Red, 52;Ryan Hayes;United States;SO44714;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-26 00:00:00.000
Road-150 Red, 56;Madeline Parker;Canada;SO44715;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-26 00:00:00.000
Road-150 Red, 56;Jordyn Bennett;Canada;SO44716;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-26 00:00:00.000
Road-650 Black, 62;Emma Sandberg;United States;SO44717;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-26 00:00:00.000
Road-150 Red, 56;Alisha Zhu;Australia;SO44718;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-26 00:00:00.000
Road-150 Red, 52;Edward Edwards;United Kingdom;SO44719;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-27 00:00:00.000
Road-150 Red, 44;Logan Griffin;United States;SO44720;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-27 00:00:00.000
Road-650 Black, 52;Benjamin Miller;Canada;SO44721;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-27 00:00:00.000
Road-150 Red, 62;Steve Guo;Germany;SO44722;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-28 00:00:00.000
Mountain-100 Silver, 42;Lucas Price;Germany;SO44723;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-28 00:00:00.000
Road-150 Red, 56;Donna Anand;United States;SO44724;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-28 00:00:00.000
Mountain-100 Silver, 42;Natalie Miller;United States;SO44725;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-28 00:00:00.000
Road-650 Black, 58;Dylan Bryant;United States;SO44726;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-28 00:00:00.000
Road-150 Red, 52;Natalie Moore;Australia;SO44727;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-28 00:00:00.000
Mountain-100 Silver, 38;Shaun Carson;Australia;SO44728;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-05-28 00:00:00.000
Road-150 Red, 62;Brad She;France;SO44729;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-29 00:00:00.000
Road-150 Red, 44;Nelson Jimenez;United Kingdom;SO44730;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-29 00:00:00.000
Road-150 Red, 48;Dalton Ward;United States;SO44731;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-29 00:00:00.000
Road-150 Red, 48;Ricky Sanz;Australia;SO44732;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-29 00:00:00.000
Road-150 Red, 52;Ronald Suri;Australia;SO44733;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-29 00:00:00.000
Road-150 Red, 52;Bethany Chande;France;SO44734;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-30 00:00:00.000
Road-150 Red, 44;Arianna Reed;United States;SO44735;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-30 00:00:00.000
Road-650 Red, 48;Amber Baker;United States;SO44736;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-05-30 00:00:00.000
Road-150 Red, 56;Christine Pal;Australia;SO44737;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-30 00:00:00.000
Road-150 Red, 52;Alvin Sun;Australia;SO44738;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-30 00:00:00.000
Road-150 Red, 48;Erika Gill;Australia;SO44739;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-30 00:00:00.000
Road-150 Red, 62;Albert Gomez;France;SO44803;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-31 00:00:00.000
Road-150 Red, 62;Robert Bryant;United States;SO44804;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-31 00:00:00.000
Road-150 Red, 56;Allison Roberts;United States;SO44805;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-31 00:00:00.000
Road-150 Red, 44;Bruce Martinez;Australia;SO44806;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-05-31 00:00:00.000
Mountain-100 Black, 44;Brittney Sun;Australia;SO44807;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-05-31 00:00:00.000
