ProductName;Name;Country;SalesOrderNumber;OrderQuantity;UnitPrice;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;OrderDate
Mountain-100 Silver, 42;Elizabeth Johnson;Australia;SO43810;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-01-23 00:00:00.000
Mountain-100 Silver, 44;Harold Sai;Australia;SO43811;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-01-23 00:00:00.000
Road-150 Red, 48;Bianca Zheng;United States;SO43812;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-24 00:00:00.000
Mountain-100 Black, 44;Frederick Suri;France;SO43813;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-01-24 00:00:00.000
Mountain-100 Black, 44;Tristan Perry;United States;SO43814;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-01-24 00:00:00.000
Road-150 Red, 44;Jordyn Simmons;Australia;SO43815;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-24 00:00:00.000
Road-150 Red, 56;Dawn Tang;Australia;SO43816;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-24 00:00:00.000
Road-150 Red, 62;Yolanda Chander;Australia;SO43817;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-24 00:00:00.000
Road-150 Red, 48;Dominique Garcia;Australia;SO43818;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-24 00:00:00.000
Mountain-100 Silver, 44;Janet Alvarez;Australia;SO43819;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-01-24 00:00:00.000
Road-150 Red, 48;Jeremy Murphy;United States;SO43820;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-25 00:00:00.000
Road-150 Red, 62;Aaron Collins;United States;SO43821;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-25 00:00:00.000
Road-150 Red, 52;Katelyn Allen;United States;SO43822;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-25 00:00:00.000
Road-650 Black, 52;Armando Navarro;United Kingdom;SO43823;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-01-25 00:00:00.000
Road-650 Black, 44;Marcel Truempy;United States;SO43824;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-01-25 00:00:00.000
Road-150 Red, 52;Levi Sai;Australia;SO43825;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-25 00:00:00.000
Mountain-100 Black, 38;Rob Verhoff;Australia;SO43826;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-01-25 00:00:00.000
Road-650 Black, 44;Anthony Walker;Australia;SO43827;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-01-25 00:00:00.000
Road-150 Red, 62;Miguel Martinez;United States;SO43828;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-26 00:00:00.000
Road-150 Red, 62;Jack Edwards;United States;SO43829;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-26 00:00:00.000
Road-150 Red, 44;Raul Sharma;Australia;SO43830;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-26 00:00:00.000
Mountain-100 Black, 42;Jill Jimenez;Australia;SO43831;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-01-26 00:00:00.000
Road-150 Red, 62;Isaiah Cox;United Kingdom;SO43832;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-26 00:00:00.000
Road-150 Red, 62;Arianna Flores;Canada;SO43833;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-27 00:00:00.000
Mountain-100 Black, 38;Ramon Zheng;France;SO43834;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-01-27 00:00:00.000
Mountain-100 Black, 38;Sara James;Canada;SO43835;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-01-27 00:00:00.000
Road-650 Red, 62;Isabella Green;Canada;SO43836;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-01-27 00:00:00.000
Mountain-100 Black, 44;Shannon Carlson;Australia;SO43837;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-01-27 00:00:00.000
Road-150 Red, 52;Miranda Alexander;United States;SO43838;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-28 00:00:00.000
Road-150 Red, 44;Jennifer Young;United States;SO43839;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-28 00:00:00.000
Road-650 Red, 44;Misty Yuan;France;SO43840;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-01-28 00:00:00.000
Road-150 Red, 56;Craig Jiménez;Germany;SO43841;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-28 00:00:00.000
Road-150 Red, 48;Jaime Sutton;Australia;SO43842;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-28 00:00:00.000
Road-150 Red, 52;Paige Morris;Canada;SO43918;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-29 00:00:00.000
Road-150 Red, 56;Brandi Gill;France;SO43919;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-29 00:00:00.000
Road-150 Red, 52;Justin Taylor;United States;SO43920;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-29 00:00:00.000
Road-150 Red, 52;Ariana Stewart;Australia;SO43921;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-29 00:00:00.000
Road-150 Red, 62;Mitchell Jai;Germany;SO43922;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-29 00:00:00.000
Road-150 Red, 48;Rachel Foster;United States;SO43923;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-30 00:00:00.000
Road-150 Red, 62;Kaitlyn Henderson;France;SO43924;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-30 00:00:00.000
Road-150 Red, 56;Shane Raman;Australia;SO43925;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-30 00:00:00.000
Mountain-100 Black, 48;Gilbert Raje;Australia;SO43926;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-01-31 00:00:00.000
Road-150 Red, 56;Stacey Gao;Australia;SO43927;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-31 00:00:00.000
Road-150 Red, 52;Elijah Li;Australia;SO43928;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-01-31 00:00:00.000
Road-650 Red, 60;Gloria Diaz;Australia;SO43929;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-01-31 00:00:00.000
