ProductName;Name;Country;SalesOrderNumber;OrderQuantity;UnitPrice;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;OrderDate
Road-150 Red, 52;Louis Yuan;Australia;SO44370;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-09 00:00:00.000
Road-150 Red, 44;Cedric Zhou;Australia;SO44371;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-09 00:00:00.000
Road-150 Red, 62;Kristine Vazquez;Australia;SO44372;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-09 00:00:00.000
Road-150 Red, 62;Linda Jimenez;Germany;SO44373;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-10 00:00:00.000
Road-150 Red, 62;Willie Xu;United Kingdom;SO44374;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-10 00:00:00.000
Road-150 Red, 62;Robyn Carlson;United Kingdom;SO44375;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-10 00:00:00.000
Mountain-100 Black, 42;Janet Gomez;Germany;SO44376;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-10 00:00:00.000
Road-150 Red, 62;Jack Nelson;United States;SO44377;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-10 00:00:00.000
Mountain-100 Black, 42;Marshall Rai;United States;SO44378;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-10 00:00:00.000
Mountain-100 Black, 48;Damien Chander;Australia;SO44379;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-10 00:00:00.000
Road-150 Red, 62;Aimee Li;Australia;SO44380;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-10 00:00:00.000
Road-150 Red, 52;Derrick Martin;United Kingdom;SO44381;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Mountain-100 Silver, 48;Randy Zeng;United Kingdom;SO44382;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-04-11 00:00:00.000
Road-150 Red, 62;Jordan Campbell;United States;SO44383;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Road-150 Red, 44;Thomas Butler;United States;SO44384;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Road-150 Red, 56;Maria Edwards;United States;SO44385;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Road-150 Red, 48;Xavier Harris;United States;SO44386;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Mountain-100 Black, 48;Andrés Anand;Australia;SO44387;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-11 00:00:00.000
Road-150 Red, 62;Shawna Lal;Australia;SO44388;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Road-150 Red, 52;Bradley Raji;Australia;SO44389;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Road-150 Red, 56;Bruce Navarro;Australia;SO44390;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Road-150 Red, 52;Bridget Tang;Australia;SO44391;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Road-150 Red, 56;Dustin Nara;Australia;SO44392;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-11 00:00:00.000
Mountain-100 Silver, 42;Bruce Suri;Germany;SO44393;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-04-12 00:00:00.000
Road-150 Red, 52;Alexa Gray;United States;SO44394;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-12 00:00:00.000
Road-150 Red, 56;Sean Edwards;United States;SO44395;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-12 00:00:00.000
Mountain-100 Silver, 42;Lucas Harris;United States;SO44396;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-04-12 00:00:00.000
Road-650 Red, 52;Amber Hill;United States;SO44397;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-12 00:00:00.000
Road-150 Red, 48;Alberto Gill;Australia;SO44398;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-12 00:00:00.000
Road-150 Red, 44;Eduardo Clark;United States;SO44399;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-13 00:00:00.000
Road-150 Red, 48;Emma Griffin;United States;SO44400;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-13 00:00:00.000
Road-150 Red, 48;Lacey Li;Australia;SO44401;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-13 00:00:00.000
Road-150 Red, 56;Teresa Ruiz;Germany;SO44402;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-14 00:00:00.000
Mountain-100 Black, 44;Emma Murphy;Canada;SO44403;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-14 00:00:00.000
Road-150 Red, 56;Isabella Rodriguez;United States;SO44404;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-15 00:00:00.000
Road-150 Red, 62;Spencer Henderson;United States;SO44405;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-15 00:00:00.000
Road-150 Red, 52;Jonathan Shan;United States;SO44406;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-15 00:00:00.000
Mountain-100 Black, 48;Leah Ye;Australia;SO44407;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-15 00:00:00.000
Mountain-100 Black, 48;Cassie Chande;Australia;SO44408;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-15 00:00:00.000
Road-650 Red, 58;Natasha Serrano;Australia;SO44409;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-15 00:00:00.000
Road-150 Red, 62;Jessica Davis;United States;SO44410;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-16 00:00:00.000
Road-150 Red, 48;Rolando Smith;United States;SO44411;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-16 00:00:00.000
Mountain-100 Black, 42;Latasha Navarro;Australia;SO44412;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-16 00:00:00.000
Road-150 Red, 62;Drew Sharma;Germany;SO44413;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-17 00:00:00.000
Road-150 Red, 44;Lucas Butler;United States;SO44414;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-17 00:00:00.000
Road-150 Red, 48;Carlos James;United States;SO44415;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-17 00:00:00.000
Mountain-100 Silver, 42;Carolyn Navarro;Australia;SO44416;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-04-17 00:00:00.000
Road-150 Red, 44;Cristina Raje;Australia;SO44417;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-17 00:00:00.000
Road-150 Red, 44;Bruce Hernandez;Australia;SO44418;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-17 00:00:00.000
Road-150 Red, 62;Drew Goel;Australia;SO44419;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-17 00:00:00.000
Road-150 Red, 44;Cesar Suri;Australia;SO44420;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-17 00:00:00.000
Road-150 Red, 52;Levi Rana;Germany;SO44421;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-18 00:00:00.000
Road-650 Red, 44;Desiree Gill;Germany;SO44422;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-18 00:00:00.000
Road-150 Red, 52;Gabriel Diaz;United States;SO44423;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-18 00:00:00.000
Road-150 Red, 48;Tracy Xu;Australia;SO44424;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-18 00:00:00.000
Road-150 Red, 44;Anna Williams;Australia;SO44425;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-18 00:00:00.000
Road-150 Red, 56;Gerald Moreno;Germany;SO44426;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-19 00:00:00.000
Road-150 Red, 56;Toni Sara;United Kingdom;SO44427;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-19 00:00:00.000
Road-150 Red, 52;Kaylee Sanchez;United States;SO44428;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-19 00:00:00.000
Road-150 Red, 56;Ryan Long;United States;SO44429;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-19 00:00:00.000
Road-150 Red, 52;Douglas Patel;Australia;SO44430;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-19 00:00:00.000
Road-150 Red, 48;Daniel Martinez;Australia;SO44431;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-19 00:00:00.000
Road-150 Red, 56;Natalie Gray;United Kingdom;SO44432;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-20 00:00:00.000
Road-150 Red, 48;Samuel Long;United States;SO44433;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-20 00:00:00.000
Road-150 Red, 62;Aimee Liu;United States;SO44434;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-20 00:00:00.000
Road-150 Red, 48;Tyrone Gill;United States;SO44435;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-21 00:00:00.000
Road-650 Red, 60;Vanessa Powell;Canada;SO44436;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-21 00:00:00.000
Mountain-100 Silver, 38;Blake Anderson;Australia;SO44437;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-04-21 00:00:00.000
Road-150 Red, 48;Joanna Ortega;Australia;SO44438;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-21 00:00:00.000
Road-150 Red, 62;Clinton Blanco;United Kingdom;SO44439;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-22 00:00:00.000
Road-150 Red, 48;Kaitlin Sanchez;France;SO44440;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-22 00:00:00.000
Road-150 Red, 48;Jennifer Parker;Canada;SO44441;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-22 00:00:00.000
Road-650 Black, 60;Charles Wilson;United States;SO44442;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-22 00:00:00.000
Road-150 Red, 62;Edwin Chander;Australia;SO44443;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-22 00:00:00.000
Road-150 Red, 44;Jésus Munoz;Germany;SO44444;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-24 00:00:00.000
Road-150 Red, 56;Renee Martin;Australia;SO44445;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-25 00:00:00.000
Road-150 Red, 52;Phillip Suri;Australia;SO44446;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-25 00:00:00.000
Road-150 Red, 48;Alan Guo;France;SO44447;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-26 00:00:00.000
Road-150 Red, 44;Nicole Diaz;United States;SO44448;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-26 00:00:00.000
Road-150 Red, 48;Shelby Cox;United States;SO44449;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-26 00:00:00.000
Road-150 Red, 62;Alexis Jenkins;United States;SO44450;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-26 00:00:00.000
Road-150 Red, 52;Wyatt Collins;United States;SO44451;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-26 00:00:00.000
Road-650 Black, 58;Carol Ann Rockne;United Kingdom;SO44452;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-26 00:00:00.000
Road-150 Red, 62;Cory Malhotra;Australia;SO44453;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-26 00:00:00.000
Road-150 Red, 62;Carolyn Ramos;Australia;SO44454;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-26 00:00:00.000
Road-150 Red, 48;Micheal Saunders;Australia;SO44455;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-26 00:00:00.000
Road-650 Red, 58;Daisy Vazquez;Australia;SO44456;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-26 00:00:00.000
Road-150 Red, 44;Timothy Cox;United States;SO44457;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-27 00:00:00.000
Road-150 Red, 56;Jonathan Adams;United States;SO44458;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-27 00:00:00.000
Road-150 Red, 56;Marco Srini;United States;SO44459;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-27 00:00:00.000
Road-650 Black, 60;Gary Rubio;United Kingdom;SO44460;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-27 00:00:00.000
Road-150 Red, 52;Suzanne Zeng;Australia;SO44461;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-27 00:00:00.000
Road-150 Red, 44;Olivia Morris;United Kingdom;SO44462;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-28 00:00:00.000
Road-650 Black, 58;Renee Dominguez;Germany;SO44463;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-28 00:00:00.000
Road-150 Red, 56;Jennifer Perry;Canada;SO44464;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-28 00:00:00.000
Road-650 Red, 58;Glenn Huang;United States;SO44465;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-28 00:00:00.000
Road-650 Black, 60;Eduardo Lopez;Canada;SO44466;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-28 00:00:00.000
Mountain-100 Silver, 44;Willie Raji;Australia;SO44467;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-04-28 00:00:00.000
Mountain-100 Black, 48;Felicia Jimenez;Australia;SO44468;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-28 00:00:00.000
Road-150 Red, 56;Leah Sun;Australia;SO44469;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-28 00:00:00.000
Road-150 Red, 52;Connor Yang;Australia;SO44470;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-28 00:00:00.000
Road-650 Red, 60;Micah Zeng;Australia;SO44471;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-28 00:00:00.000
Road-150 Red, 48;Briana Torres;Germany;SO44472;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-29 00:00:00.000
Road-150 Red, 48;Robert Clark;United States;SO44473;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-29 00:00:00.000
Road-650 Red, 52;Nicolas Rai;United States;SO44474;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-04-29 00:00:00.000
Mountain-100 Silver, 42;Abby Sai;Australia;SO44475;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-04-29 00:00:00.000
Road-150 Red, 56;Lacey Xu;Australia;SO44476;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-29 00:00:00.000
Road-150 Red, 62;Shane Schmidt;Australia;SO44477;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-29 00:00:00.000
Road-150 Red, 56;Caroline Griffin;Australia;SO44478;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-04-29 00:00:00.000
Mountain-100 Black, 44;Ebony Chandra;Germany;SO44479;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-30 00:00:00.000
Mountain-100 Black, 44;Brandon Johnson;United States;SO44480;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-04-30 00:00:00.000
