ProductName;Name;Country;SalesOrderNumber;OrderQuantity;UnitPrice;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;OrderDate
Road-150 Red, 48;Allison Gonzalez;United States;SO45882;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-10 00:00:00.000
Road-150 Red, 52;Jessie Wang;United States;SO45883;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-10 00:00:00.000
Road-150 Red, 52;Johnny Chavez;United States;SO45884;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-10 00:00:00.000
Road-150 Red, 52;Larry Vazquez;France;SO45885;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-10 00:00:00.000
Mountain-100 Black, 38;Devin Griffin;United States;SO45886;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-10 00:00:00.000
Road-650 Red, 52;Jessica Ross;United States;SO45887;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-10 00:00:00.000
Road-150 Red, 62;Valerie Wang;Australia;SO45888;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-10 00:00:00.000
Mountain-100 Black, 44;Adrienne Gomez;Australia;SO45889;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-10 00:00:00.000
Mountain-100 Black, 42;Frank Navarro;Germany;SO45890;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-11 00:00:00.000
Mountain-100 Silver, 44;Mitchell Kumar;Germany;SO45891;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-11 00:00:00.000
Road-150 Red, 48;Valerie She;Australia;SO45892;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-11 00:00:00.000
Road-150 Red, 52;Connor Bryant;Canada;SO45893;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-11 00:00:00.000
Road-650 Black, 58;Keith Lal;Germany;SO45894;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-12 00:00:00.000
Road-150 Red, 44;Benjamin Taylor;United States;SO45895;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-12 00:00:00.000
Road-150 Red, 44;Bonnie Nath;France;SO45896;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-12 00:00:00.000
Road-150 Red, 52;Mathew Rubio;United States;SO45897;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 62;Cameron White;Canada;SO45898;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 62;Morgan Miller;United States;SO45899;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 48;Haley Alexander;United States;SO45900;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 48;Janet Dominguez;United States;SO45901;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 56;Faith Simmons;United Kingdom;SO45902;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 62;Levi Subram;United Kingdom;SO45903;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 44;Cesar Mehta;Australia;SO45904;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 44;Rafael She;Australia;SO45905;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 48;Ernest Zhu;Australia;SO45906;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Road-150 Red, 62;Trisha Liu;Australia;SO45907;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-13 00:00:00.000
Mountain-100 Silver, 48;Kaylee Hill;Australia;SO45908;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-13 00:00:00.000
Mountain-100 Black, 42;Jenny Zheng;Australia;SO45909;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-13 00:00:00.000
Road-150 Red, 44;Miranda Long;United States;SO45910;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-14 00:00:00.000
Road-150 Red, 56;Devin Coleman;United States;SO45911;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-14 00:00:00.000
Road-150 Red, 48;Vanessa Washington;Canada;SO45912;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-14 00:00:00.000
Mountain-100 Silver, 38;Olivia Torres;United States;SO45913;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-14 00:00:00.000
Mountain-100 Black, 42;Virginia Gonzalez;Australia;SO45914;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-14 00:00:00.000
Mountain-100 Silver, 48;Jaclyn Nara;Australia;SO45915;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-14 00:00:00.000
Mountain-100 Silver, 44;Sharon Salavaria;Australia;SO45916;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-14 00:00:00.000
Mountain-100 Silver, 44;Deanna Ramos;Germany;SO45917;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-15 00:00:00.000
Road-150 Red, 52;Tamara Chander;United States;SO45918;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-15 00:00:00.000
Road-150 Red, 48;Jessica Alexander;United States;SO45919;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-15 00:00:00.000
Road-150 Red, 44;Morgan Rodriguez;Canada;SO45920;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-15 00:00:00.000
Road-150 Red, 48;Brendan Chande;United States;SO45921;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-15 00:00:00.000
Road-150 Red, 56;Jose Thompson;Canada;SO45922;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-15 00:00:00.000
Road-150 Red, 52;Abigail Brooks;United States;SO45923;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-15 00:00:00.000
Road-150 Red, 62;Stacy Martin;Germany;SO45924;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-15 00:00:00.000
Mountain-100 Silver, 48;George Gonzalez;Australia;SO45925;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-15 00:00:00.000
Road-150 Red, 44;Benjamin Coleman;Canada;SO45926;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-16 00:00:00.000
Road-150 Red, 48;Isabel Jenkins;United States;SO45927;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-16 00:00:00.000
Road-150 Red, 52;Mary Patterson;United States;SO45928;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-16 00:00:00.000
Road-150 Red, 62;Aimee She;United States;SO45929;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-16 00:00:00.000
Road-650 Red, 48;Jaclyn Huang;France;SO45930;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-16 00:00:00.000
Road-150 Red, 62;Tasha Kumar;Australia;SO45931;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-16 00:00:00.000
Road-150 Red, 62;Scott Rodgers;Australia;SO45932;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-16 00:00:00.000
Road-150 Red, 52;Sarah Jackson;United States;SO45933;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-17 00:00:00.000
Road-150 Red, 52;Angel Baker;United States;SO45934;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-17 00:00:00.000
Road-650 Red, 44;Franklin Xu;Germany;SO45935;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-17 00:00:00.000
Mountain-100 Black, 42;Fernando King;United States;SO45936;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-17 00:00:00.000
Road-150 Red, 48;Miguel Baker;Germany;SO45937;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-18 00:00:00.000
Road-150 Red, 44;Ariana Sanchez;United States;SO45938;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-18 00:00:00.000
Road-650 Black, 60;Elizabeth Garcia;United States;SO45939;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-18 00:00:00.000
Road-150 Red, 52;Dawn Raji;Australia;SO45940;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-18 00:00:00.000
Road-150 Red, 62;Marshall Yuan;Australia;SO45941;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-18 00:00:00.000
Road-150 Red, 48;Colleen Harrison;Australia;SO45942;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-18 00:00:00.000
Road-150 Red, 62;Kaylee Sanders;Australia;SO45943;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-18 00:00:00.000
Road-150 Red, 48;Sharon Rai;Australia;SO45944;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-18 00:00:00.000
Road-650 Red, 62;Orlando Gutierrez;Australia;SO45945;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-18 00:00:00.000
Mountain-100 Black, 44;Meagan Rana;Australia;SO45946;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-18 00:00:00.000
Mountain-100 Black, 48;Dawn Huang;Australia;SO45947;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-18 00:00:00.000
Road-650 Black, 52;Andrea Richardson;United States;SO45948;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-19 00:00:00.000
Road-150 Red, 62;Tanya Jimenez;Australia;SO45949;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-19 00:00:00.000
Road-150 Red, 48;George Fernandez;Australia;SO45950;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-19 00:00:00.000
Mountain-100 Black, 38;Rachael Rodriguez;Australia;SO45951;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-19 00:00:00.000
Mountain-100 Silver, 48;Randy Xu;Australia;SO45952;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-19 00:00:00.000
Road-150 Red, 56;Megan Anderson;Canada;SO45953;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-20 00:00:00.000
Road-150 Red, 56;Antonio Washington;United States;SO45954;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-20 00:00:00.000
Mountain-100 Silver, 38;Ethan Foster;United States;SO45955;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-20 00:00:00.000
Road-150 Red, 48;Janet Browning;Australia;SO45956;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-20 00:00:00.000
Road-150 Red, 48;Juan Gray;United States;SO45957;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-21 00:00:00.000
Road-150 Red, 44;Daniel Garcia;United States;SO45958;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-21 00:00:00.000
Road-150 Red, 44;Faith Patterson;United States;SO45959;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-21 00:00:00.000
Road-150 Red, 56;Jessica Brown;United States;SO45960;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-21 00:00:00.000
Road-150 Red, 48;Hannah Wood;France;SO45961;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-21 00:00:00.000
Road-150 Red, 62;Louis Zhang;Australia;SO45962;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-21 00:00:00.000
Road-150 Red, 62;Anna Watson;Australia;SO45963;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-21 00:00:00.000
Road-150 Red, 62;Ioannis Xylaras;Australia;SO45964;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-21 00:00:00.000
Road-650 Red, 58;Colin Shan;Australia;SO45965;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-21 00:00:00.000
Mountain-100 Silver, 42;Brandy Saunders;Australia;SO45966;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-21 00:00:00.000
Road-650 Red, 44;Roger Sharma;Germany;SO45967;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-22 00:00:00.000
Road-150 Red, 44;Fernando Flores;United States;SO45968;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-22 00:00:00.000
Road-150 Red, 62;Jay Madan;Australia;SO45969;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-22 00:00:00.000
Mountain-100 Black, 38;Antonio Patterson;Australia;SO45970;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-22 00:00:00.000
Mountain-100 Silver, 42;Carla Raman;Germany;SO45971;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-23 00:00:00.000
Road-650 Red, 62;Heidi Sara;Germany;SO45972;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-23 00:00:00.000
Road-150 Red, 52;Gavin Diaz;United States;SO45973;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-23 00:00:00.000
Mountain-100 Silver, 48;Zachary Thompson;United States;SO45974;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-23 00:00:00.000
Road-650 Red, 62;Robert Davis;United States;SO45975;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-23 00:00:00.000
Road-150 Red, 56;Jill Ortega;Australia;SO45976;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-23 00:00:00.000
Road-150 Red, 52;Shawn Chander;Australia;SO45977;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-23 00:00:00.000
Mountain-100 Black, 44;Latasha Munoz;Australia;SO45978;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-23 00:00:00.000
Road-150 Red, 44;Nichole Tang;United Kingdom;SO45979;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-24 00:00:00.000
Road-150 Red, 48;Clayton Andersen;United Kingdom;SO45980;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-24 00:00:00.000
Road-150 Red, 62;Marvin Moreno;France;SO45981;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-24 00:00:00.000
Road-150 Red, 62;Kristine Gill;Australia;SO45982;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-24 00:00:00.000
Road-150 Red, 56;Isabella Ward;Germany;SO45983;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-25 00:00:00.000
Road-150 Red, 52;Caroline Butler;United States;SO45984;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-25 00:00:00.000
Road-150 Red, 56;Elizabeth Weisman;United States;SO45985;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-25 00:00:00.000
Road-150 Red, 56;Chase Kelly;United States;SO45986;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-25 00:00:00.000
Road-150 Red, 62;Jason Mitchell;United States;SO45987;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-25 00:00:00.000
Road-150 Red, 56;Devin Martinez;United States;SO45988;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-25 00:00:00.000
Road-150 Red, 44;Clarence Gao;France;SO45989;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-25 00:00:00.000
Road-150 Red, 56;Heather Zheng;France;SO45990;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-25 00:00:00.000
Mountain-100 Black, 48;Audrey Ramos;Australia;SO45991;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-25 00:00:00.000
Road-650 Black, 60;Pedro Sara;Germany;SO45992;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-26 00:00:00.000
Road-150 Red, 52;Ian Long;United States;SO45993;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-26 00:00:00.000
Road-150 Red, 44;Emma Sanchez;United States;SO45994;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-26 00:00:00.000
Road-150 Red, 62;Aidan Diaz;Canada;SO45995;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-26 00:00:00.000
Road-150 Red, 48;Tyler Brown;United States;SO45996;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-26 00:00:00.000
Road-650 Red, 62;Charles Reed;United States;SO45997;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-26 00:00:00.000
Road-650 Black, 52;Carly Anand;Australia;SO45998;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-26 00:00:00.000
Road-150 Red, 44;Brianna Martin;Canada;SO45999;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-27 00:00:00.000
Road-150 Red, 62;Haley Henderson;United States;SO46000;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-27 00:00:00.000
Road-150 Red, 62;Olivia Foster;Canada;SO46001;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-27 00:00:00.000
