ProductName;Name;Country;SalesOrderNumber;OrderQuantity;UnitPrice;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;OrderDate
Mountain-100 Black, 42;Christine Yuan;Australia;SO43960;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-06 00:00:00.000
Road-150 Red, 44;Kari Navarro;United States;SO43961;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-07 00:00:00.000
Road-150 Red, 48;Logan Williams;United States;SO43962;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-07 00:00:00.000
Road-150 Red, 56;Robin Dominguez;Australia;SO43963;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-07 00:00:00.000
Road-150 Red, 48;Krista Moreno;Australia;SO43964;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-07 00:00:00.000
Mountain-100 Black, 48;Diana Hernandez;Australia;SO43965;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-07 00:00:00.000
Mountain-100 Silver, 48;Marc Martin;Australia;SO43966;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-02-07 00:00:00.000
Road-150 Red, 52;Jack Mitchell;United States;SO43967;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-08 00:00:00.000
Road-150 Red, 52;Olivia Bennett;United States;SO43968;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-08 00:00:00.000
Road-150 Red, 62;Trevor Ross;United States;SO43969;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-08 00:00:00.000
Road-150 Red, 44;Joel Perez;Australia;SO43970;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-08 00:00:00.000
Road-150 Red, 56;Alvin She;Australia;SO43971;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-08 00:00:00.000
Road-150 Red, 56;Thomas Roberts;Canada;SO43972;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-09 00:00:00.000
Road-150 Red, 48;Xavier Lee;United States;SO43973;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-09 00:00:00.000
Road-150 Red, 48;Mario Xie;United Kingdom;SO43974;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-09 00:00:00.000
Road-150 Red, 48;Paula Ortega;Germany;SO43975;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-09 00:00:00.000
Road-150 Red, 62;Gabrielle Turner;United States;SO43976;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-09 00:00:00.000
Road-150 Red, 48;Denise Sanchez;Australia;SO43977;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-09 00:00:00.000
Road-150 Red, 62;Jason Gonzalez;United States;SO43978;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-10 00:00:00.000
Road-650 Red, 60;Anna Price;United States;SO43979;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-10 00:00:00.000
Mountain-100 Black, 48;Jeremy Powell;Australia;SO43980;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-10 00:00:00.000
Road-150 Red, 56;Sophia Nelson;Australia;SO43981;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-10 00:00:00.000
Road-650 Black, 52;Mario Shan;Australia;SO43982;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-10 00:00:00.000
Road-150 Red, 56;Christopher Martin;United States;SO43983;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-11 00:00:00.000
Road-150 Red, 44;Brad Sharma;Germany;SO43984;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-11 00:00:00.000
Road-150 Red, 52;Cara Liang;Germany;SO43985;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-11 00:00:00.000
Road-150 Red, 62;Ian Morris;United States;SO43986;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-11 00:00:00.000
Road-150 Red, 62;Joseph Brown;United States;SO43987;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-12 00:00:00.000
Mountain-100 Silver, 38;Alexis Coleman;United Kingdom;SO43988;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-02-12 00:00:00.000
Road-150 Red, 48;Kaitlyn Foster;United States;SO43989;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-12 00:00:00.000
Mountain-100 Silver, 38;Melanie Ross;United States;SO43990;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-02-12 00:00:00.000
Road-150 Red, 62;Lee Blanco;Australia;SO43991;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-12 00:00:00.000
Road-150 Red, 44;Dennis Ye;Australia;SO43992;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-12 00:00:00.000
Road-150 Red, 56;Savannah Scott;Australia;SO43993;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-14 00:00:00.000
Road-150 Red, 56;Olivia Jackson;United States;SO43994;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-15 00:00:00.000
Road-150 Red, 48;Dalton Brown;Canada;SO43995;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-15 00:00:00.000
Road-150 Red, 62;Mary Howard;United States;SO43996;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-15 00:00:00.000
Road-150 Red, 62;Jason Lopez;United States;SO43997;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-15 00:00:00.000
Mountain-100 Black, 38;Jaime Nath;Australia;SO43998;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-15 00:00:00.000
Road-150 Red, 44;Jay Sanchez;United States;SO43999;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-15 00:00:00.000
Road-150 Red, 44;Samantha Ross;United States;SO44000;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-16 00:00:00.000
Road-150 Red, 52;Jimmy Navarro;United States;SO44001;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-16 00:00:00.000
Road-650 Black, 62;Melanie Foster;United States;SO44002;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-16 00:00:00.000
Road-650 Black, 52;Kelli Chen;Germany;SO44003;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-16 00:00:00.000
Road-150 Red, 62;Kyle Lopez;United States;SO44004;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-16 00:00:00.000
Road-650 Black, 60;Miranda Price;Canada;SO44005;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-16 00:00:00.000
Road-150 Red, 62;Lacey Guo;Australia;SO44006;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-16 00:00:00.000
Road-650 Red, 58;Trisha Lu;Australia;SO44007;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-16 00:00:00.000
Road-150 Red, 48;Angel Carter;United States;SO44008;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-17 00:00:00.000
Road-150 Red, 56;Alexandria Brooks;United States;SO44009;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-17 00:00:00.000
Road-150 Red, 62;Jan Watson;United Kingdom;SO44010;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-17 00:00:00.000
Road-150 Red, 62;Lindsay Luo;Germany;SO44011;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-17 00:00:00.000
Mountain-100 Black, 42;Heidi Lopez;Australia;SO44012;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-17 00:00:00.000
Road-150 Red, 48;Bryan Stewart;Australia;SO44013;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-17 00:00:00.000
Road-150 Red, 52;Andrea Sanders;United States;SO44014;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-18 00:00:00.000
Road-150 Red, 44;Dominic Gonzalez;United Kingdom;SO44015;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-18 00:00:00.000
Mountain-100 Black, 44;Claudia Zhou;United Kingdom;SO44016;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-18 00:00:00.000
Road-150 Red, 62;Jack Young;United States;SO44017;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-18 00:00:00.000
Mountain-100 Black, 44;Noah King;United States;SO44018;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-18 00:00:00.000
Road-150 Red, 62;Laura Zheng;Australia;SO44019;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-18 00:00:00.000
Road-150 Red, 44;Dalton Lee;Australia;SO44020;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-18 00:00:00.000
Mountain-100 Black, 38;Denise Stone;Australia;SO44021;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-18 00:00:00.000
Road-150 Red, 52;Alisha Ye;Canada;SO44022;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-19 00:00:00.000
Mountain-100 Black, 42;Gabrielle Long;Canada;SO44023;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-19 00:00:00.000
Road-150 Red, 56;Rosa Lu;Australia;SO44024;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-19 00:00:00.000
Road-150 Red, 56;Kellie Sanz;Australia;SO44025;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-19 00:00:00.000
Road-150 Red, 62;Derek Goel;Australia;SO44026;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-19 00:00:00.000
Road-150 Red, 62;Lucas Collins;Canada;SO44027;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-20 00:00:00.000
Road-150 Red, 48;Natasha Gutierrez;Australia;SO44028;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-20 00:00:00.000
Mountain-100 Black, 44;Alan Zheng;Australia;SO44029;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-20 00:00:00.000
Road-150 Red, 44;Randall Dominguez;France;SO44030;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-21 00:00:00.000
Road-150 Red, 52;Teresa Ramos;United Kingdom;SO44031;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-21 00:00:00.000
Mountain-100 Silver, 38;Robin Alvarez;United Kingdom;SO44032;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-02-21 00:00:00.000
Road-150 Red, 56;Ethan Coleman;Australia;SO44033;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-21 00:00:00.000
Road-150 Red, 52;Patricia Raman;Australia;SO44034;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-21 00:00:00.000
Road-150 Red, 48;Derrick Serrano;Australia;SO44035;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-21 00:00:00.000
Road-150 Red, 62;Preston Sai;Australia;SO44036;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-21 00:00:00.000
Road-650 Red, 48;Edwin Xu;Australia;SO44037;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-21 00:00:00.000
Mountain-100 Silver, 38;Jessica Lewis;United States;SO44038;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-02-21 00:00:00.000
Road-650 Black, 52;Mayra Perez;France;SO44039;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-22 00:00:00.000
Mountain-100 Black, 48;Carl Andersen;Australia;SO44040;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-22 00:00:00.000
Road-150 Red, 52;Mitchell Pal;Australia;SO44041;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-22 00:00:00.000
Road-150 Red, 52;Warren Goel;United Kingdom;SO44042;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-23 00:00:00.000
Road-150 Red, 44;Sandra Li;United Kingdom;SO44043;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-23 00:00:00.000
Road-150 Red, 56;Claudia Gao;United Kingdom;SO44044;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-23 00:00:00.000
Mountain-100 Silver, 38;Alisha Zhang;France;SO44045;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-02-23 00:00:00.000
Road-150 Red, 52;Tamara Nath;United States;SO44046;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-23 00:00:00.000
Mountain-100 Silver, 38;Brianna Simmons;United States;SO44047;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-02-23 00:00:00.000
Road-150 Red, 56;Tony Nara;Australia;SO44048;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-23 00:00:00.000
Road-150 Red, 56;Vanessa Henderson;Germany;SO44049;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-24 00:00:00.000
Road-150 Red, 62;Cristina Xie;Australia;SO44050;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-24 00:00:00.000
Road-150 Red, 62;Ariana Bailey;United Kingdom;SO44051;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-25 00:00:00.000
Road-150 Red, 56;Evan King;Australia;SO44052;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-25 00:00:00.000
Road-650 Black, 44;Nancy Srini;Germany;SO44053;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-26 00:00:00.000
Road-150 Red, 56;Sharon Kumar;Germany;SO44054;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-26 00:00:00.000
Road-150 Red, 62;Phillip Rana;Germany;SO44055;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-26 00:00:00.000
Road-150 Red, 56;Lori Ramos;Germany;SO44056;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-26 00:00:00.000
Road-650 Black, 44;Natalie Rogers;United States;SO44057;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-26 00:00:00.000
Mountain-100 Black, 44;Michele Nath;Australia;SO44058;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-26 00:00:00.000
Road-150 Red, 52;Tabitha Gomez;Australia;SO44059;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-26 00:00:00.000
Road-650 Black, 52;Karl Rai;Australia;SO44060;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-02-26 00:00:00.000
Road-150 Red, 62;Ryan Lal;United States;SO44061;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-27 00:00:00.000
Road-150 Red, 62;Rebecca Wright;United States;SO44062;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-27 00:00:00.000
Mountain-100 Silver, 38;Anne Hernandez;United Kingdom;SO44063;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-02-27 00:00:00.000
Road-150 Red, 62;Richard Bailey;Canada;SO44064;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-27 00:00:00.000
Road-150 Red, 62;Xavier Roberts;United States;SO44065;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-27 00:00:00.000
Mountain-100 Silver, 38;Carlos Carter;United States;SO44066;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-02-27 00:00:00.000
Road-150 Red, 62;Krystal Lu;Australia;SO44067;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-27 00:00:00.000
Road-150 Red, 52;Ashlee Xu;Germany;SO44068;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-28 00:00:00.000
Mountain-100 Black, 42;Shannon Dominguez;France;SO44069;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-28 00:00:00.000
Mountain-100 Black, 42;Lucas Mitchell;Canada;SO44070;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-28 00:00:00.000
Road-150 Red, 52;Paula Romero;Australia;SO44071;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-28 00:00:00.000
Road-150 Red, 44;Ronnie Zhang;Australia;SO44072;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-02-28 00:00:00.000
Mountain-100 Black, 48;Adam Flores;Australia;SO44073;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-02-28 00:00:00.000
