ProductName;Name;Country;SalesOrderNumber;OrderQuantity;UnitPrice;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;OrderDate
Road-150 Red, 48;Nathaniel Cooper;United States;SO46164;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-05 00:00:00.000
Road-150 Red, 62;Kaitlyn Lee;United States;SO46165;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-05 00:00:00.000
Road-150 Red, 52;Marcus Hayes;United Kingdom;SO46166;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-05 00:00:00.000
Mountain-100 Silver, 48;Kristina Kapoor;Australia;SO46167;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-05 00:00:00.000
Road-650 Black, 60;Deanna Schmidt;Australia;SO46168;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-05 00:00:00.000
Road-150 Red, 52;Bailey Bailey;United States;SO46169;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-05 00:00:00.000
Road-150 Red, 48;Bonnie Raji;United States;SO46170;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-06 00:00:00.000
Road-150 Red, 62;Evan Campbell;Canada;SO46171;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-06 00:00:00.000
Road-150 Red, 62;Ana Washington;United States;SO46172;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-06 00:00:00.000
Road-150 Red, 44;Katie Shen;Australia;SO46173;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-06 00:00:00.000
Road-150 Red, 44;Cara Hu;Australia;SO46174;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-06 00:00:00.000
Mountain-100 Black, 42;Audrey Munoz;Australia;SO46175;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-06 00:00:00.000
Mountain-100 Black, 42;Andre Perez;United Kingdom;SO46176;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-07 00:00:00.000
Road-150 Red, 48;Devin Simmons;United States;SO46177;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-07 00:00:00.000
Road-650 Black, 60;Jon Yuan;Australia;SO46178;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-07 00:00:00.000
Road-150 Red, 52;Cheryl Ortega;United States;SO46179;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-08 00:00:00.000
Road-150 Red, 62;Aidan Perry;United States;SO46180;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-08 00:00:00.000
Mountain-100 Black, 38;Jarrod Suri;Australia;SO46181;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-08 00:00:00.000
Mountain-100 Silver, 44;Kelvin Carson;Australia;SO46182;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-08 00:00:00.000
Mountain-100 Black, 48;Bethany Tang;France;SO46183;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-09 00:00:00.000
Road-150 Red, 44;Ebony Jimenez;Germany;SO46184;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-09 00:00:00.000
Road-150 Red, 56;Gloria Carlson;United Kingdom;SO46185;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-09 00:00:00.000
Road-150 Red, 62;Seth Martin;United States;SO46186;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-09 00:00:00.000
Road-150 Red, 52;Jill Martinez;Canada;SO46187;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-09 00:00:00.000
Road-150 Red, 62;Maurice Ashe;Australia;SO46188;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-09 00:00:00.000
Road-150 Red, 48;Jocelyn Coleman;Australia;SO46189;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-09 00:00:00.000
Road-150 Red, 48;Gerald Madan;United Kingdom;SO46190;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-09 00:00:00.000
Road-150 Red, 62;Krista Romero;Germany;SO46191;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-09 00:00:00.000
Road-150 Red, 56;Russell Raje;France;SO46192;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-10 00:00:00.000
Road-650 Black, 52;Veronica Arun;France;SO46193;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-10 00:00:00.000
Road-150 Red, 52;Kevin Washington;United States;SO46194;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-10 00:00:00.000
Road-150 Red, 56;Haley Wood;United States;SO46195;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-10 00:00:00.000
Road-150 Red, 62;Morgan Foster;United States;SO46196;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-10 00:00:00.000
Mountain-100 Silver, 48;Connor Butler;United States;SO46197;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-10 00:00:00.000
Mountain-100 Silver, 38;Terry Rai;United States;SO46198;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-10 00:00:00.000
Road-150 Red, 56;Javier Serrano;Australia;SO46199;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-10 00:00:00.000
Road-150 Red, 62;Ethan Martinez;Australia;SO46200;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-10 00:00:00.000
Road-150 Red, 56;Jessie Zhou;Australia;SO46201;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-10 00:00:00.000
Road-650 Red, 58;April Tang;Australia;SO46202;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-10 00:00:00.000
Mountain-100 Silver, 44;Johnny Shan;Australia;SO46203;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-10 00:00:00.000
Mountain-100 Black, 38;Kathryn Chapman;Australia;SO46204;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-10 00:00:00.000
Road-150 Red, 52;Luke Mitchell;United States;SO46205;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-11 00:00:00.000
Mountain-100 Black, 38;Edward Hughes;Canada;SO46206;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-11 00:00:00.000
Mountain-100 Black, 38;Chloe Bennett;United States;SO46207;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-11 00:00:00.000
Road-150 Red, 44;Deanna Ashe;Australia;SO46208;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-11 00:00:00.000
Road-150 Red, 48;Adam Baker;France;SO46209;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-11 00:00:00.000
Road-150 Red, 52;Janelle Fernandez;France;SO46210;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-11 00:00:00.000
Road-650 Red, 48;Gabriel Zhang;France;SO46211;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-12 00:00:00.000
Road-150 Red, 48;Dalton Edwards;United States;SO46212;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-12 00:00:00.000
Road-150 Red, 56;Aaron Young;United States;SO46213;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-12 00:00:00.000
Road-150 Red, 44;Tristan Ross;United States;SO46214;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-12 00:00:00.000
Road-150 Red, 62;Curtis Gao;Australia;SO46215;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-12 00:00:00.000
Road-150 Red, 56;Alfredo Ramos;Australia;SO46216;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-12 00:00:00.000
Road-150 Red, 56;Gregory Shan;Australia;SO46217;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-12 00:00:00.000
Road-150 Red, 52;Derek Tang;France;SO46218;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-13 00:00:00.000
Road-150 Red, 52;Abigail Thompson;Canada;SO46219;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-13 00:00:00.000
Road-150 Red, 52;Wayne Chander;Canada;SO46220;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-13 00:00:00.000
Road-150 Red, 56;Xavier Flores;Canada;SO46221;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-13 00:00:00.000
Road-650 Black, 62;Kyle Hayes;United States;SO46222;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-13 00:00:00.000
Road-650 Red, 44;Savannah Sanders;United States;SO46223;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-13 00:00:00.000
Road-650 Red, 48;Arianna Diaz;United States;SO46224;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-13 00:00:00.000
Road-150 Red, 52;Mariah Rivera;Australia;SO46225;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-13 00:00:00.000
Road-150 Red, 52;Kate Anand;France;SO46226;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-13 00:00:00.000
Mountain-100 Black, 48;Joanna Vazquez;Australia;SO46227;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-13 00:00:00.000
Mountain-100 Black, 42;Rosa Wang;Australia;SO46228;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-13 00:00:00.000
Mountain-100 Silver, 38;Beth Gutierrez;Germany;SO46229;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-14 00:00:00.000
Mountain-100 Silver, 38;Dawn Wu;United Kingdom;SO46230;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-14 00:00:00.000
Road-150 Red, 62;Meredith Serrano;United States;SO46231;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-14 00:00:00.000
Road-150 Red, 44;Chloe Nelson;United States;SO46232;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-14 00:00:00.000
Road-150 Red, 56;Sarah Henderson;Canada;SO46233;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-14 00:00:00.000
Road-150 Red, 48;Bianca Guo;United States;SO46234;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-14 00:00:00.000
Road-150 Red, 48;Steven Kelly;United States;SO46235;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-14 00:00:00.000
Mountain-100 Black, 44;Shannon Yang;Australia;SO46236;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-14 00:00:00.000
Road-150 Red, 48;Summer Smith;France;SO46237;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-14 00:00:00.000
Road-150 Red, 44;Darren Alvarez;Germany;SO46238;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-15 00:00:00.000
Road-150 Red, 48;Chelsea Martinez;Germany;SO46239;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-15 00:00:00.000
Road-150 Red, 56;Abigail Coleman;Canada;SO46240;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-15 00:00:00.000
Mountain-100 Silver, 42;Wyatt Turner;Canada;SO46241;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-15 00:00:00.000
Road-150 Red, 56;Alicia Goel;Australia;SO46242;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-15 00:00:00.000
Road-150 Red, 44;Lindsay Raje;Australia;SO46243;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-15 00:00:00.000
Road-150 Red, 62;Beth Alonso;France;SO46244;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-15 00:00:00.000
Road-150 Red, 56;Bridget Xu;Germany;SO46245;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-15 00:00:00.000
Road-150 Red, 56;Logan Turner;United States;SO46246;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-16 00:00:00.000
Road-650 Black, 60;Kathryn Nara;United States;SO46247;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-16 00:00:00.000
Road-650 Red, 62;Alexia Flores;United States;SO46248;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-16 00:00:00.000
Mountain-100 Silver, 48;Ashley Russell;Australia;SO46249;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-16 00:00:00.000
Road-150 Red, 52;Carmen Rana;Germany;SO46250;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-16 00:00:00.000
Mountain-100 Black, 44;Donna Sharma;Australia;SO46251;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-16 00:00:00.000
Road-150 Red, 52;Cory Kapoor;Germany;SO46252;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-17 00:00:00.000
Road-150 Red, 44;Lauren Sanchez;United States;SO46253;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-17 00:00:00.000
Road-150 Red, 62;Caitlin Brooks;United States;SO46254;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-17 00:00:00.000
Road-150 Red, 48;Kelli Anand;Australia;SO46255;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-17 00:00:00.000
Road-150 Red, 56;Barbara Wang;United Kingdom;SO46256;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-17 00:00:00.000
Mountain-100 Silver, 44;Tonya Chande;Australia;SO46257;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-17 00:00:00.000
Road-150 Red, 52;Jaclyn Zhang;United States;SO46258;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-18 00:00:00.000
Road-150 Red, 52;Logan Diaz;United States;SO46259;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-18 00:00:00.000
Road-150 Red, 62;James Walker;United States;SO46260;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-18 00:00:00.000
Mountain-100 Black, 38;Jessica Walker;United States;SO46261;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-18 00:00:00.000
Road-150 Red, 52;Barbara Deng;Australia;SO46262;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-18 00:00:00.000
Road-150 Red, 62;Kelsey Xie;France;SO46263;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-18 00:00:00.000
Mountain-100 Black, 44;Cassie Jai;France;SO46264;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-19 00:00:00.000
Road-150 Red, 48;Justin Shan;United States;SO46265;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-19 00:00:00.000
Road-150 Red, 56;Sabrina Torres;Australia;SO46266;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-19 00:00:00.000
Road-150 Red, 56;Jésus Blanco;Australia;SO46267;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-19 00:00:00.000
Road-150 Red, 44;Laura Wu;Australia;SO46268;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-19 00:00:00.000
Road-150 Red, 48;Rosa He;United Kingdom;SO46269;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-19 00:00:00.000
Road-150 Red, 48;Ethan Williams;Canada;SO46270;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-20 00:00:00.000
Road-150 Red, 52;Eduardo Alexander;United States;SO46271;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-20 00:00:00.000
Road-150 Red, 44;Amanda Gray;United States;SO46272;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-20 00:00:00.000
Mountain-100 Black, 48;Kyle Edwards;United States;SO46273;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-20 00:00:00.000
Mountain-100 Black, 44;Elijah Patterson;United States;SO46274;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-20 00:00:00.000
Road-150 Red, 52;Edwin Tang;Australia;SO46275;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-20 00:00:00.000
Road-150 Red, 44;Colin Yang;Australia;SO46276;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-20 00:00:00.000
Road-650 Red, 60;Andy Ortega;Germany;SO46277;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-21 00:00:00.000
Road-650 Red, 44;Edgar Subram;Germany;SO46278;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-21 00:00:00.000
Road-150 Red, 48;Gabriella Lopez;United States;SO46279;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-21 00:00:00.000
Road-150 Red, 44;Logan Wilson;United States;SO46280;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-21 00:00:00.000
Mountain-100 Silver, 48;Barry Subram;United States;SO46281;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-21 00:00:00.000
Mountain-100 Silver, 42;Faith Stewart;United States;SO46282;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-21 00:00:00.000
Mountain-100 Black, 48;Nicole Washington;United States;SO46283;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-21 00:00:00.000
Road-650 Red, 48;Jasmine Russell;United States;SO46284;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-21 00:00:00.000
Mountain-100 Silver, 44;Gilbert Shen;Australia;SO46285;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-21 00:00:00.000
Road-650 Black, 44;Carrie Hernandez;France;SO46286;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-22 00:00:00.000
Road-150 Red, 48;Lucas Flores;United States;SO46287;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-22 00:00:00.000
Road-150 Red, 44;Jason Jenkins;United States;SO46288;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-22 00:00:00.000
Road-150 Red, 52;Cameron Griffin;United States;SO46289;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-22 00:00:00.000
Mountain-100 Black, 48;Elizabeth Martinez;United States;SO46290;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-22 00:00:00.000
Road-150 Red, 52;Katelyn Ward;Australia;SO46291;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-22 00:00:00.000
Road-150 Red, 52;Joe Vazquez;Australia;SO46292;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-22 00:00:00.000
Road-150 Red, 44;Katie Rai;Germany;SO46293;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-22 00:00:00.000
Mountain-100 Silver, 42;Max Alvarez;Australia;SO46294;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-22 00:00:00.000
Road-650 Red, 52;Nicolas Anand;United Kingdom;SO46295;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-23 00:00:00.000
Road-150 Red, 56;Sara Reed;United States;SO46296;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-23 00:00:00.000
Road-150 Red, 52;Kristen Guo;United States;SO46297;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-23 00:00:00.000
Road-150 Red, 56;Robert Robinson;United States;SO46298;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-23 00:00:00.000
Road-150 Red, 56;Jay Carlson;Australia;SO46299;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-23 00:00:00.000
Road-150 Red, 56;Kelli Xie;Australia;SO46300;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-23 00:00:00.000
Road-150 Red, 52;Theodore Suarez;France;SO46301;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-24 00:00:00.000
Road-150 Red, 62;Kayla Alexander;United States;SO46302;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-24 00:00:00.000
Road-650 Black, 48;Veronica Malhotra;Australia;SO46303;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-24 00:00:00.000
Mountain-100 Black, 44;Adriana Lopez;Australia;SO46304;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-24 00:00:00.000
Road-150 Red, 44;Holly Srini;Germany;SO46305;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-24 00:00:00.000
Road-150 Red, 44;Noah Butler;United States;SO46306;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-25 00:00:00.000
Road-150 Red, 56;Mario Raje;Australia;SO46307;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-25 00:00:00.000
Road-150 Red, 62;Fernando Bryant;Australia;SO46308;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-25 00:00:00.000
